"BehaviorSpace results (NetLogo 6.2.2)"
"./baby_2.nlogo"
"experiment_test"
"03/06/2022 23:25:17:674 -0800"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","ticks_stop","enable_conflict","A_number_citizens","conflict_count_per_cycle","enable_reproduce","A_tough_loose","b","B_tough_loose","B_number_citizens","[step]","count A_citizens","count B_citizens"
"5","300","true","150","4","true","0.3","0.23","0.3","150","112","239","1"
"4","300","true","150","2","true","0.5","0.23","0.3","250","46","84","225"
"6","300","true","150","4","true","0.3","0.23","0.3","250","50","14","237"
"3","300","true","150","2","true","0.5","0.23","0.3","150","93","45","121"
"8","300","true","150","4","true","0.5","0.23","0.3","250","46","21","225"
"2","300","true","150","2","true","0.3","0.23","0.3","250","42","56","237"
"3","300","true","150","2","true","0.5","0.23","0.3","150","94","45","121"
"1","300","true","150","2","true","0.3","0.23","0.3","150","102","151","23"
"7","300","true","150","4","true","0.5","0.23","0.3","150","110","0","231"
"6","300","true","150","4","true","0.3","0.23","0.3","250","51","14","237"
"4","300","true","150","2","true","0.5","0.23","0.3","250","47","84","225"
"5","300","true","150","4","true","0.3","0.23","0.3","150","113","241","1"
"3","300","true","150","2","true","0.5","0.23","0.3","150","95","45","121"
"1","300","true","150","2","true","0.3","0.23","0.3","150","103","159","25"
"8","300","true","150","4","true","0.5","0.23","0.3","250","47","21","225"
"2","300","true","150","2","true","0.3","0.23","0.3","250","43","56","237"
"7","300","true","150","4","true","0.5","0.23","0.3","150","111","0","236"
"3","300","true","150","2","true","0.5","0.23","0.3","150","96","45","121"
"5","300","true","150","4","true","0.3","0.23","0.3","150","114","242","1"
"1","300","true","150","2","true","0.3","0.23","0.3","150","104","170","26"
"6","300","true","150","4","true","0.3","0.23","0.3","250","52","14","237"
"3","300","true","150","2","true","0.5","0.23","0.3","150","97","45","121"
"4","300","true","150","2","true","0.5","0.23","0.3","250","48","84","225"
"3","300","true","150","2","true","0.5","0.23","0.3","150","98","22","122"
"8","300","true","150","4","true","0.5","0.23","0.3","250","48","21","225"
"1","300","true","150","2","true","0.3","0.23","0.3","150","105","190","28"
"5","300","true","150","4","true","0.3","0.23","0.3","150","115","242","1"
"2","300","true","150","2","true","0.3","0.23","0.3","250","44","56","237"
"7","300","true","150","4","true","0.5","0.23","0.3","150","112","0","237"
"3","300","true","150","2","true","0.5","0.23","0.3","150","99","22","123"
"4","300","true","150","2","true","0.5","0.23","0.3","250","49","84","225"
"6","300","true","150","4","true","0.3","0.23","0.3","250","53","14","237"
"3","300","true","150","2","true","0.5","0.23","0.3","150","100","22","127"
"1","300","true","150","2","true","0.3","0.23","0.3","150","106","201","33"
"3","300","true","150","2","true","0.5","0.23","0.3","150","101","22","131"
"2","300","true","150","2","true","0.3","0.23","0.3","250","45","56","237"
"7","300","true","150","4","true","0.5","0.23","0.3","150","113","0","238"
"8","300","true","150","4","true","0.5","0.23","0.3","250","49","21","225"
"5","300","true","150","4","true","0.3","0.23","0.3","150","116","242","1"
"4","300","true","150","2","true","0.5","0.23","0.3","250","50","84","225"
"1","300","true","150","2","true","0.3","0.23","0.3","150","107","208","34"
"6","300","true","150","4","true","0.3","0.23","0.3","250","54","14","237"
"3","300","true","150","2","true","0.5","0.23","0.3","150","102","22","152"
"8","300","true","150","4","true","0.5","0.23","0.3","250","50","21","225"
"2","300","true","150","2","true","0.3","0.23","0.3","250","46","56","237"
"5","300","true","150","4","true","0.3","0.23","0.3","150","117","242","1"
"7","300","true","150","4","true","0.5","0.23","0.3","150","114","0","239"
"1","300","true","150","2","true","0.3","0.23","0.3","150","108","217","35"
"3","300","true","150","2","true","0.5","0.23","0.3","150","103","22","161"
"4","300","true","150","2","true","0.5","0.23","0.3","250","51","84","225"
"6","300","true","150","4","true","0.3","0.23","0.3","250","55","14","237"
"8","300","true","150","4","true","0.5","0.23","0.3","250","51","21","225"
"2","300","true","150","2","true","0.3","0.23","0.3","250","47","56","237"
"7","300","true","150","4","true","0.5","0.23","0.3","150","115","0","241"
"5","300","true","150","4","true","0.3","0.23","0.3","150","118","242","1"
"3","300","true","150","2","true","0.5","0.23","0.3","150","104","22","173"
"8","300","true","150","4","true","0.5","0.23","0.3","250","52","21","225"
"1","300","true","150","2","true","0.3","0.23","0.3","150","109","224","36"
"4","300","true","150","2","true","0.5","0.23","0.3","250","52","84","225"
"6","300","true","150","4","true","0.3","0.23","0.3","250","56","14","237"
"3","300","true","150","2","true","0.5","0.23","0.3","150","105","22","186"
"5","300","true","150","4","true","0.3","0.23","0.3","150","119","242","1"
"2","300","true","150","2","true","0.3","0.23","0.3","250","48","56","237"
"1","300","true","150","2","true","0.3","0.23","0.3","150","110","230","36"
"7","300","true","150","4","true","0.5","0.23","0.3","150","116","0","241"
"8","300","true","150","4","true","0.5","0.23","0.3","250","53","10","225"
"3","300","true","150","2","true","0.5","0.23","0.3","150","106","24","199"
"5","300","true","150","4","true","0.3","0.23","0.3","150","120","242","1"
"6","300","true","150","4","true","0.3","0.23","0.3","250","57","14","237"
"4","300","true","150","2","true","0.5","0.23","0.3","250","53","84","225"
"7","300","true","150","4","true","0.5","0.23","0.3","150","117","0","241"
"1","300","true","150","2","true","0.3","0.23","0.3","150","111","232","40"
"2","300","true","150","2","true","0.3","0.23","0.3","250","49","56","237"
"8","300","true","150","4","true","0.5","0.23","0.3","250","54","10","225"
"3","300","true","150","2","true","0.5","0.23","0.3","150","107","26","213"
"7","300","true","150","4","true","0.5","0.23","0.3","150","118","0","242"
"6","300","true","150","4","true","0.3","0.23","0.3","250","58","14","237"
"4","300","true","150","2","true","0.5","0.23","0.3","250","54","84","225"
"2","300","true","150","2","true","0.3","0.23","0.3","250","50","56","237"
"5","300","true","150","4","true","0.3","0.23","0.3","150","121","242","0"
"1","300","true","150","2","true","0.3","0.23","0.3","150","112","237","42"
"8","300","true","150","4","true","0.5","0.23","0.3","250","55","10","225"
"7","300","true","150","4","true","0.5","0.23","0.3","150","119","0","242"
"3","300","true","150","2","true","0.5","0.23","0.3","150","108","28","226"
"4","300","true","150","2","true","0.5","0.23","0.3","250","55","84","225"
"3","300","true","150","2","true","0.5","0.23","0.3","150","109","30","233"
"8","300","true","150","4","true","0.5","0.23","0.3","250","56","10","225"
"5","300","true","150","4","true","0.3","0.23","0.3","150","122","242","0"
"1","300","true","150","2","true","0.3","0.23","0.3","150","113","237","42"
"6","300","true","150","4","true","0.3","0.23","0.3","250","59","14","237"
"4","300","true","150","2","true","0.5","0.23","0.3","250","56","84","225"
"2","300","true","150","2","true","0.3","0.23","0.3","250","51","56","237"
"8","300","true","150","4","true","0.5","0.23","0.3","250","57","10","225"
"7","300","true","150","4","true","0.5","0.23","0.3","150","120","0","242"
"6","300","true","150","4","true","0.3","0.23","0.3","250","60","14","237"
"5","300","true","150","4","true","0.3","0.23","0.3","150","123","242","0"
"3","300","true","150","2","true","0.5","0.23","0.3","150","110","32","236"
"1","300","true","150","2","true","0.3","0.23","0.3","150","114","240","43"
"2","300","true","150","2","true","0.3","0.23","0.3","250","52","56","237"
"8","300","true","150","4","true","0.5","0.23","0.3","250","58","10","225"
"4","300","true","150","2","true","0.5","0.23","0.3","250","57","84","225"
"6","300","true","150","4","true","0.3","0.23","0.3","250","61","14","237"
"7","300","true","150","4","true","0.5","0.23","0.3","150","121","0","242"
"3","300","true","150","2","true","0.5","0.23","0.3","150","111","32","240"
"5","300","true","150","4","true","0.3","0.23","0.3","150","124","242","0"
"1","300","true","150","2","true","0.3","0.23","0.3","150","115","241","44"
"8","300","true","150","4","true","0.5","0.23","0.3","250","59","10","225"
"7","300","true","150","4","true","0.5","0.23","0.3","150","122","0","242"
"2","300","true","150","2","true","0.3","0.23","0.3","250","53","56","237"
"4","300","true","150","2","true","0.5","0.23","0.3","250","58","84","225"
"6","300","true","150","4","true","0.3","0.23","0.3","250","62","14","237"
"3","300","true","150","2","true","0.5","0.23","0.3","150","112","35","240"
"5","300","true","150","4","true","0.3","0.23","0.3","150","125","242","0"
"8","300","true","150","4","true","0.5","0.23","0.3","250","60","10","225"
"1","300","true","150","2","true","0.3","0.23","0.3","150","116","241","44"
"4","300","true","150","2","true","0.5","0.23","0.3","250","59","84","225"
"7","300","true","150","4","true","0.5","0.23","0.3","150","123","0","242"
"2","300","true","150","2","true","0.3","0.23","0.3","250","54","56","237"
"6","300","true","150","4","true","0.3","0.23","0.3","250","63","14","237"
"1","300","true","150","2","true","0.3","0.23","0.3","150","117","241","44"
"7","300","true","150","4","true","0.5","0.23","0.3","150","124","0","242"
"3","300","true","150","2","true","0.5","0.23","0.3","150","113","36","241"
"5","300","true","150","4","true","0.3","0.23","0.3","150","126","242","0"
"4","300","true","150","2","true","0.5","0.23","0.3","250","60","84","225"
"8","300","true","150","4","true","0.5","0.23","0.3","250","61","10","225"
"6","300","true","150","4","true","0.3","0.23","0.3","250","64","14","237"
"7","300","true","150","4","true","0.5","0.23","0.3","150","125","0","242"
"2","300","true","150","2","true","0.3","0.23","0.3","250","55","56","237"
"5","300","true","150","4","true","0.3","0.23","0.3","150","127","242","0"
"1","300","true","150","2","true","0.3","0.23","0.3","150","118","241","44"
"3","300","true","150","2","true","0.5","0.23","0.3","150","114","37","241"
"8","300","true","150","4","true","0.5","0.23","0.3","250","62","5","225"
"6","300","true","150","4","true","0.3","0.23","0.3","250","65","14","237"
"4","300","true","150","2","true","0.5","0.23","0.3","250","61","84","225"
"2","300","true","150","2","true","0.3","0.23","0.3","250","56","56","237"
"5","300","true","150","4","true","0.3","0.23","0.3","150","128","242","0"
"7","300","true","150","4","true","0.5","0.23","0.3","150","126","0","242"
"3","300","true","150","2","true","0.5","0.23","0.3","150","115","38","242"
"8","300","true","150","4","true","0.5","0.23","0.3","250","63","5","225"
"1","300","true","150","2","true","0.3","0.23","0.3","150","119","242","44"
"3","300","true","150","2","true","0.5","0.23","0.3","150","116","38","242"
"6","300","true","150","4","true","0.3","0.23","0.3","250","66","14","237"
"2","300","true","150","2","true","0.3","0.23","0.3","250","57","56","237"
"5","300","true","150","4","true","0.3","0.23","0.3","150","129","242","0"
"1","300","true","150","2","true","0.3","0.23","0.3","150","120","242","44"
"4","300","true","150","2","true","0.5","0.23","0.3","250","62","84","225"
"7","300","true","150","4","true","0.5","0.23","0.3","150","127","0","242"
"8","300","true","150","4","true","0.5","0.23","0.3","250","64","5","225"
"6","300","true","150","4","true","0.3","0.23","0.3","250","67","14","237"
"5","300","true","150","4","true","0.3","0.23","0.3","150","130","242","0"
"1","300","true","150","2","true","0.3","0.23","0.3","150","121","242","44"
"3","300","true","150","2","true","0.5","0.23","0.3","150","117","41","242"
"4","300","true","150","2","true","0.5","0.23","0.3","250","63","84","225"
"7","300","true","150","4","true","0.5","0.23","0.3","150","128","0","242"
"8","300","true","150","4","true","0.5","0.23","0.3","250","65","5","225"
"2","300","true","150","2","true","0.3","0.23","0.3","250","58","56","237"
"7","300","true","150","4","true","0.5","0.23","0.3","150","129","0","242"
"6","300","true","150","4","true","0.3","0.23","0.3","250","68","14","237"
"1","300","true","150","2","true","0.3","0.23","0.3","150","122","242","44"
"8","300","true","150","4","true","0.5","0.23","0.3","250","66","5","225"
"5","300","true","150","4","true","0.3","0.23","0.3","150","131","242","0"
"4","300","true","150","2","true","0.5","0.23","0.3","250","64","84","225"
"3","300","true","150","2","true","0.5","0.23","0.3","150","118","42","242"
"7","300","true","150","4","true","0.5","0.23","0.3","150","130","0","242"
"2","300","true","150","2","true","0.3","0.23","0.3","250","59","56","237"
"1","300","true","150","2","true","0.3","0.23","0.3","150","123","242","44"
"8","300","true","150","4","true","0.5","0.23","0.3","250","67","5","225"
"6","300","true","150","4","true","0.3","0.23","0.3","250","69","14","237"
"5","300","true","150","4","true","0.3","0.23","0.3","150","132","242","0"
"4","300","true","150","2","true","0.5","0.23","0.3","250","65","84","225"
"3","300","true","150","2","true","0.5","0.23","0.3","150","119","42","242"
"7","300","true","150","4","true","0.5","0.23","0.3","150","131","0","242"
"8","300","true","150","4","true","0.5","0.23","0.3","250","68","5","225"
"1","300","true","150","2","true","0.3","0.23","0.3","150","124","242","44"
"2","300","true","150","2","true","0.3","0.23","0.3","250","60","56","237"
"6","300","true","150","4","true","0.3","0.23","0.3","250","70","14","237"
"5","300","true","150","4","true","0.3","0.23","0.3","150","133","242","0"
"4","300","true","150","2","true","0.5","0.23","0.3","250","66","84","225"
"7","300","true","150","4","true","0.5","0.23","0.3","150","132","0","242"
"3","300","true","150","2","true","0.5","0.23","0.3","150","120","42","242"
"6","300","true","150","4","true","0.3","0.23","0.3","250","71","14","237"
"8","300","true","150","4","true","0.5","0.23","0.3","250","69","5","225"
"2","300","true","150","2","true","0.3","0.23","0.3","250","61","56","237"
"1","300","true","150","2","true","0.3","0.23","0.3","150","125","242","44"
"5","300","true","150","4","true","0.3","0.23","0.3","150","134","242","0"
"3","300","true","150","2","true","0.5","0.23","0.3","150","121","44","242"
"6","300","true","150","4","true","0.3","0.23","0.3","250","72","14","237"
"7","300","true","150","4","true","0.5","0.23","0.3","150","133","0","242"
"4","300","true","150","2","true","0.5","0.23","0.3","250","67","42","225"
"8","300","true","150","4","true","0.5","0.23","0.3","250","70","5","225"
"2","300","true","150","2","true","0.3","0.23","0.3","250","62","56","237"
"1","300","true","150","2","true","0.3","0.23","0.3","150","126","242","44"
"3","300","true","150","2","true","0.5","0.23","0.3","150","122","44","242"
"7","300","true","150","4","true","0.5","0.23","0.3","150","134","0","242"
"1","300","true","150","2","true","0.3","0.23","0.3","150","127","242","44"
"5","300","true","150","4","true","0.3","0.23","0.3","150","135","242","0"
"6","300","true","150","4","true","0.3","0.23","0.3","250","73","14","237"
"4","300","true","150","2","true","0.5","0.23","0.3","250","68","42","225"
"8","300","true","150","4","true","0.5","0.23","0.3","250","71","5","225"
"2","300","true","150","2","true","0.3","0.23","0.3","250","63","56","237"
"3","300","true","150","2","true","0.5","0.23","0.3","150","123","44","242"
"5","300","true","150","4","true","0.3","0.23","0.3","150","136","242","0"
"1","300","true","150","2","true","0.3","0.23","0.3","150","128","242","44"
"7","300","true","150","4","true","0.5","0.23","0.3","150","135","0","242"
"4","300","true","150","2","true","0.5","0.23","0.3","250","69","42","225"
"6","300","true","150","4","true","0.3","0.23","0.3","250","74","14","237"
"8","300","true","150","4","true","0.5","0.23","0.3","250","72","5","225"
"3","300","true","150","2","true","0.5","0.23","0.3","150","124","44","242"
"2","300","true","150","2","true","0.3","0.23","0.3","250","64","28","237"
"5","300","true","150","4","true","0.3","0.23","0.3","150","137","242","0"
"1","300","true","150","2","true","0.3","0.23","0.3","150","129","242","44"
"4","300","true","150","2","true","0.5","0.23","0.3","250","70","21","225"
"7","300","true","150","4","true","0.5","0.23","0.3","150","136","0","242"
"6","300","true","150","4","true","0.3","0.23","0.3","250","75","14","237"
"8","300","true","150","4","true","0.5","0.23","0.3","250","73","5","225"
"5","300","true","150","4","true","0.3","0.23","0.3","150","138","242","0"
"4","300","true","150","2","true","0.5","0.23","0.3","250","71","21","225"
"3","300","true","150","2","true","0.5","0.23","0.3","150","125","44","242"
"1","300","true","150","2","true","0.3","0.23","0.3","150","130","242","44"
"2","300","true","150","2","true","0.3","0.23","0.3","250","65","28","237"
"7","300","true","150","4","true","0.5","0.23","0.3","150","137","0","242"
"8","300","true","150","4","true","0.5","0.23","0.3","250","74","5","225"
"5","300","true","150","4","true","0.3","0.23","0.3","150","139","242","0"
"4","300","true","150","2","true","0.5","0.23","0.3","250","72","21","225"
"3","300","true","150","2","true","0.5","0.23","0.3","150","126","44","242"
"6","300","true","150","4","true","0.3","0.23","0.3","250","76","14","237"
"2","300","true","150","2","true","0.3","0.23","0.3","250","66","28","237"
"8","300","true","150","4","true","0.5","0.23","0.3","250","75","5","225"
"5","300","true","150","4","true","0.3","0.23","0.3","150","140","242","0"
"7","300","true","150","4","true","0.5","0.23","0.3","150","138","0","242"
"6","300","true","150","4","true","0.3","0.23","0.3","250","77","14","237"
"1","300","true","150","2","true","0.3","0.23","0.3","150","131","242","22"
"4","300","true","150","2","true","0.5","0.23","0.3","250","73","21","225"
"3","300","true","150","2","true","0.5","0.23","0.3","150","127","44","242"
"2","300","true","150","2","true","0.3","0.23","0.3","250","67","28","237"
"7","300","true","150","4","true","0.5","0.23","0.3","150","139","0","242"
"5","300","true","150","4","true","0.3","0.23","0.3","150","141","242","0"
"8","300","true","150","4","true","0.5","0.23","0.3","250","76","5","225"
"6","300","true","150","4","true","0.3","0.23","0.3","250","78","14","237"
"4","300","true","150","2","true","0.5","0.23","0.3","250","74","21","225"
"3","300","true","150","2","true","0.5","0.23","0.3","150","128","44","242"
"7","300","true","150","4","true","0.5","0.23","0.3","150","140","0","242"
"1","300","true","150","2","true","0.3","0.23","0.3","150","132","242","22"
"2","300","true","150","2","true","0.3","0.23","0.3","250","68","28","237"
"6","300","true","150","4","true","0.3","0.23","0.3","250","79","14","237"
"5","300","true","150","4","true","0.3","0.23","0.3","150","142","242","0"
"8","300","true","150","4","true","0.5","0.23","0.3","250","77","2","225"
"3","300","true","150","2","true","0.5","0.23","0.3","150","129","44","242"
"4","300","true","150","2","true","0.5","0.23","0.3","250","75","21","225"
"7","300","true","150","4","true","0.5","0.23","0.3","150","141","0","242"
"2","300","true","150","2","true","0.3","0.23","0.3","250","69","28","237"
"8","300","true","150","4","true","0.5","0.23","0.3","250","78","2","225"
"1","300","true","150","2","true","0.3","0.23","0.3","150","133","242","22"
"7","300","true","150","4","true","0.5","0.23","0.3","150","142","0","242"
"5","300","true","150","4","true","0.3","0.23","0.3","150","143","242","0"
"6","300","true","150","4","true","0.3","0.23","0.3","250","80","14","237"
"4","300","true","150","2","true","0.5","0.23","0.3","250","76","21","225"
"3","300","true","150","2","true","0.5","0.23","0.3","150","130","44","242"
"8","300","true","150","4","true","0.5","0.23","0.3","250","79","2","225"
"1","300","true","150","2","true","0.3","0.23","0.3","150","134","242","22"
"2","300","true","150","2","true","0.3","0.23","0.3","250","70","28","237"
"5","300","true","150","4","true","0.3","0.23","0.3","150","144","242","0"
"4","300","true","150","2","true","0.5","0.23","0.3","250","77","21","225"
"6","300","true","150","4","true","0.3","0.23","0.3","250","81","7","237"
"1","300","true","150","2","true","0.3","0.23","0.3","150","135","242","22"
"6","300","true","150","4","true","0.3","0.23","0.3","250","82","7","237"
"2","300","true","150","2","true","0.3","0.23","0.3","250","71","28","237"
"7","300","true","150","4","true","0.5","0.23","0.3","150","143","0","242"
"3","300","true","150","2","true","0.5","0.23","0.3","150","131","44","242"
"8","300","true","150","4","true","0.5","0.23","0.3","250","80","2","225"
"5","300","true","150","4","true","0.3","0.23","0.3","150","145","242","0"
"4","300","true","150","2","true","0.5","0.23","0.3","250","78","21","225"
"6","300","true","150","4","true","0.3","0.23","0.3","250","83","7","237"
"8","300","true","150","4","true","0.5","0.23","0.3","250","81","2","225"
"1","300","true","150","2","true","0.3","0.23","0.3","150","136","242","22"
"3","300","true","150","2","true","0.5","0.23","0.3","150","132","44","242"
"2","300","true","150","2","true","0.3","0.23","0.3","250","72","28","237"
"7","300","true","150","4","true","0.5","0.23","0.3","150","144","0","242"
"5","300","true","150","4","true","0.3","0.23","0.3","150","146","244","0"
"1","300","true","150","2","true","0.3","0.23","0.3","150","137","242","22"
"4","300","true","150","2","true","0.5","0.23","0.3","250","79","21","225"
"8","300","true","150","4","true","0.5","0.23","0.3","250","82","2","225"
"7","300","true","150","4","true","0.5","0.23","0.3","150","145","0","242"
"3","300","true","150","2","true","0.5","0.23","0.3","150","133","44","242"
"6","300","true","150","4","true","0.3","0.23","0.3","250","84","7","237"
"5","300","true","150","4","true","0.3","0.23","0.3","150","147","244","0"
"1","300","true","150","2","true","0.3","0.23","0.3","150","138","242","22"
"2","300","true","150","2","true","0.3","0.23","0.3","250","73","28","237"
"4","300","true","150","2","true","0.5","0.23","0.3","250","80","21","225"
"8","300","true","150","4","true","0.5","0.23","0.3","250","83","2","225"
"7","300","true","150","4","true","0.5","0.23","0.3","150","146","0","243"
"5","300","true","150","4","true","0.3","0.23","0.3","150","148","244","0"
"6","300","true","150","4","true","0.3","0.23","0.3","250","85","3","237"
"3","300","true","150","2","true","0.5","0.23","0.3","150","134","44","242"
"1","300","true","150","2","true","0.3","0.23","0.3","150","139","242","22"
"2","300","true","150","2","true","0.3","0.23","0.3","250","74","28","237"
"8","300","true","150","4","true","0.5","0.23","0.3","250","84","2","225"
"7","300","true","150","4","true","0.5","0.23","0.3","150","147","0","243"
"5","300","true","150","4","true","0.3","0.23","0.3","150","149","248","0"
"1","300","true","150","2","true","0.3","0.23","0.3","150","140","242","22"
"6","300","true","150","4","true","0.3","0.23","0.3","250","86","3","237"
"3","300","true","150","2","true","0.5","0.23","0.3","150","135","44","242"
"4","300","true","150","2","true","0.5","0.23","0.3","250","81","21","225"
"8","300","true","150","4","true","0.5","0.23","0.3","250","85","2","225"
"2","300","true","150","2","true","0.3","0.23","0.3","250","75","28","237"
"7","300","true","150","4","true","0.5","0.23","0.3","150","148","0","245"
"3","300","true","150","2","true","0.5","0.23","0.3","150","136","44","242"
"6","300","true","150","4","true","0.3","0.23","0.3","250","87","1","237"
"1","300","true","150","2","true","0.3","0.23","0.3","150","141","242","22"
"4","300","true","150","2","true","0.5","0.23","0.3","250","82","21","225"
"8","300","true","150","4","true","0.5","0.23","0.3","250","86","2","225"
"2","300","true","150","2","true","0.3","0.23","0.3","250","76","28","237"
"5","300","true","150","4","true","0.3","0.23","0.3","150","150","255","0"
"4","300","true","150","2","true","0.5","0.23","0.3","250","83","21","225"
"6","300","true","150","4","true","0.3","0.23","0.3","250","88","1","237"
"7","300","true","150","4","true","0.5","0.23","0.3","150","149","0","247"
"3","300","true","150","2","true","0.5","0.23","0.3","150","137","44","242"
"8","300","true","150","4","true","0.5","0.23","0.3","250","87","2","225"
"1","300","true","150","2","true","0.3","0.23","0.3","150","142","242","22"
"5","300","true","150","4","true","0.3","0.23","0.3","150","151","262","0"
"4","300","true","150","2","true","0.5","0.23","0.3","250","84","21","225"
"2","300","true","150","2","true","0.3","0.23","0.3","250","77","28","237"
"3","300","true","150","2","true","0.5","0.23","0.3","150","138","44","242"
"8","300","true","150","4","true","0.5","0.23","0.3","250","88","2","225"
"7","300","true","150","4","true","0.5","0.23","0.3","150","150","0","249"
"1","300","true","150","2","true","0.3","0.23","0.3","150","143","242","22"
"4","300","true","150","2","true","0.5","0.23","0.3","250","85","21","225"
"6","300","true","150","4","true","0.3","0.23","0.3","250","89","1","237"
"5","300","true","150","4","true","0.3","0.23","0.3","150","152","275","0"
"8","300","true","150","4","true","0.5","0.23","0.3","250","89","2","225"
"2","300","true","150","2","true","0.3","0.23","0.3","250","78","28","237"
"1","300","true","150","2","true","0.3","0.23","0.3","150","144","242","22"
"4","300","true","150","2","true","0.5","0.23","0.3","250","86","21","225"
"3","300","true","150","2","true","0.5","0.23","0.3","150","139","44","242"
"7","300","true","150","4","true","0.5","0.23","0.3","150","151","0","256"
"6","300","true","150","4","true","0.3","0.23","0.3","250","90","1","237"
"2","300","true","150","2","true","0.3","0.23","0.3","250","79","28","237"
"6","300","true","150","4","true","0.3","0.23","0.3","250","91","1","237"
"8","300","true","150","4","true","0.5","0.23","0.3","250","90","2","225"
"5","300","true","150","4","true","0.3","0.23","0.3","150","153","293","0"
"4","300","true","150","2","true","0.5","0.23","0.3","250","87","21","225"
"7","300","true","150","4","true","0.5","0.23","0.3","150","152","0","273"
"1","300","true","150","2","true","0.3","0.23","0.3","150","145","243","22"
"8","300","true","150","4","true","0.5","0.23","0.3","250","91","2","225"
"3","300","true","150","2","true","0.5","0.23","0.3","150","140","44","242"
"6","300","true","150","4","true","0.3","0.23","0.3","250","92","1","237"
"4","300","true","150","2","true","0.5","0.23","0.3","250","88","21","225"
"2","300","true","150","2","true","0.3","0.23","0.3","250","80","28","237"
"5","300","true","150","4","true","0.3","0.23","0.3","150","154","308","0"
"1","300","true","150","2","true","0.3","0.23","0.3","150","146","243","22"
"7","300","true","150","4","true","0.5","0.23","0.3","150","153","0","284"
"3","300","true","150","2","true","0.5","0.23","0.3","150","141","44","242"
"4","300","true","150","2","true","0.5","0.23","0.3","250","89","21","225"
"2","300","true","150","2","true","0.3","0.23","0.3","250","81","28","237"
"8","300","true","150","4","true","0.5","0.23","0.3","250","92","2","225"
"1","300","true","150","2","true","0.3","0.23","0.3","150","147","243","22"
"6","300","true","150","4","true","0.3","0.23","0.3","250","93","1","237"
"3","300","true","150","2","true","0.5","0.23","0.3","150","142","44","242"
"1","300","true","150","2","true","0.3","0.23","0.3","150","148","245","22"
"4","300","true","150","2","true","0.5","0.23","0.3","250","90","21","225"
"8","300","true","150","4","true","0.5","0.23","0.3","250","93","2","225"
"6","300","true","150","4","true","0.3","0.23","0.3","250","94","1","237"
"7","300","true","150","4","true","0.5","0.23","0.3","150","154","0","300"
"2","300","true","150","2","true","0.3","0.23","0.3","250","82","28","237"
"3","300","true","150","2","true","0.5","0.23","0.3","150","143","44","242"
"5","300","true","150","4","true","0.3","0.23","0.3","150","155","332","0"
"8","300","true","150","4","true","0.5","0.23","0.3","250","94","2","225"
"4","300","true","150","2","true","0.5","0.23","0.3","250","91","21","225"
"1","300","true","150","2","true","0.3","0.23","0.3","150","149","248","11"
"2","300","true","150","2","true","0.3","0.23","0.3","250","83","28","237"
"8","300","true","150","4","true","0.5","0.23","0.3","250","95","2","225"
"6","300","true","150","4","true","0.3","0.23","0.3","250","95","1","237"
"3","300","true","150","2","true","0.5","0.23","0.3","150","144","44","242"
"7","300","true","150","4","true","0.5","0.23","0.3","150","155","0","315"
"4","300","true","150","2","true","0.5","0.23","0.3","250","92","21","225"
"1","300","true","150","2","true","0.3","0.23","0.3","150","150","253","11"
"6","300","true","150","4","true","0.3","0.23","0.3","250","96","0","239"
"2","300","true","150","2","true","0.3","0.23","0.3","250","84","28","237"
"5","300","true","150","4","true","0.3","0.23","0.3","150","156","348","0"
"8","300","true","150","4","true","0.5","0.23","0.3","250","96","2","225"
"3","300","true","150","2","true","0.5","0.23","0.3","150","145","22","242"
"6","300","true","150","4","true","0.3","0.23","0.3","250","97","0","239"
"4","300","true","150","2","true","0.5","0.23","0.3","250","93","21","225"
"2","300","true","150","2","true","0.3","0.23","0.3","250","85","28","237"
"1","300","true","150","2","true","0.3","0.23","0.3","150","151","257","11"
"7","300","true","150","4","true","0.5","0.23","0.3","150","156","0","337"
"8","300","true","150","4","true","0.5","0.23","0.3","250","97","2","227"
"3","300","true","150","2","true","0.5","0.23","0.3","150","146","22","242"
"4","300","true","150","2","true","0.5","0.23","0.3","250","94","21","225"
"1","300","true","150","2","true","0.3","0.23","0.3","150","152","274","12"
"2","300","true","150","2","true","0.3","0.23","0.3","250","86","28","237"
"6","300","true","150","4","true","0.3","0.23","0.3","250","98","0","244"
"8","300","true","150","4","true","0.5","0.23","0.3","250","98","2","227"
"3","300","true","150","2","true","0.5","0.23","0.3","150","147","22","242"
"5","300","true","150","4","true","0.3","0.23","0.3","150","157","362","0"
"4","300","true","150","2","true","0.5","0.23","0.3","250","95","21","225"
"7","300","true","150","4","true","0.5","0.23","0.3","150","157","0","344"
"8","300","true","150","4","true","0.5","0.23","0.3","250","99","2","230"
"2","300","true","150","2","true","0.3","0.23","0.3","250","87","28","237"
"3","300","true","150","2","true","0.5","0.23","0.3","150","148","22","243"
"1","300","true","150","2","true","0.3","0.23","0.3","150","153","284","6"
"4","300","true","150","2","true","0.5","0.23","0.3","250","96","21","226"
"6","300","true","150","4","true","0.3","0.23","0.3","250","99","0","250"
"5","300","true","150","4","true","0.3","0.23","0.3","150","158","381","0"
"3","300","true","150","2","true","0.5","0.23","0.3","150","149","11","244"
